area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c18;c19;c20a;c21a;upm;id_vivienda;id_hogar;estrato;fexp;periodo
1;170150;350302;025;04;1;3;3;3;3;3;3;3;3;170150350302;17015035030202504;170150350302025041;2513;245,139981018758;202201
1;170150;350302;025;06;1;2;2;2;2;3;3;3;3;170150350302;17015035030202506;170150350302025061;2513;245,139981018758;202201
1;170150;350302;025;08;1;1;2;1;1;3;3;3;3;170150350302;17015035030202508;170150350302025081;2513;245,139981018758;202201
1;170150;350302;025;09;1;3;3;3;3;3;3;3;3;170150350302;17015035030202509;170150350302025091;2513;245,139981018758;202201
1;170150;351901;002;01;1;2;2;2;2;3;2;2;3;170150351901;17015035190100201;170150351901002011;2512;408,245466299588;202201
1;170150;351901;002;02;1;2;3;2;2;3;3;3;3;170150351901;17015035190100202;170150351901002021;2512;408,245466299588;202201
1;170150;351901;002;03;1;2;3;2;2;3;3;2;2;170150351901;17015035190100203;170150351901002031;2512;408,245466299588;202201
1;170150;351901;002;04;1;3;3;2;2;3;3;3;3;170150351901;17015035190100204;170150351901002041;2512;408,245466299588;202201
1;170150;351901;002;05;1;2;1;2;2;3;3;3;3;170150351901;17015035190100205;170150351901002051;2512;408,245466299588;202201
1;170150;351901;002;07;1;2;2;3;2;2;3;3;3;170150351901;17015035190100207;170150351901002071;2512;408,245466299588;202201
1;170150;351901;002;08;1;2;2;2;2;2;2;3;3;170150351901;17015035190100208;170150351901002081;2512;408,245466299588;202201
1;170150;353905;025;02;1;3;2;3;3;3;3;3;3;170150353905;17015035390502502;170150353905025021;2513;337,890273518619;202201
1;170150;353905;025;03;1;3;3;3;3;2;2;3;3;170150353905;17015035390502503;170150353905025031;2513;337,890273518619;202201
1;170150;353905;025;04;1;3;3;2;2;3;3;3;3;170150353905;17015035390502504;170150353905025041;2513;337,890273518619;202201
1;170150;353905;025;05;1;2;2;2;2;2;2;3;3;170150353905;17015035390502505;170150353905025051;2513;337,890273518619;202201
1;170150;353905;025;06;1;2;2;2;2;2;2;3;3;170150353905;17015035390502506;170150353905025061;2513;337,890273518619;202201
1;170150;353905;025;07;1;2;2;3;3;3;3;3;3;170150353905;17015035390502507;170150353905025071;2513;337,890273518619;202201
1;170150;353905;025;08;1;2;2;2;2;2;2;3;3;170150353905;17015035390502508;170150353905025081;2513;337,890273518619;202201
1;170150;356602;002;01;1;2;2;3;3;3;3;3;3;170150356602;17015035660200201;170150356602002011;2512;476,939691062034;202201
1;170150;356602;002;02;1;2;2;2;2;3;3;3;3;170150356602;17015035660200202;170150356602002021;2512;476,939691062034;202201
1;170150;356602;002;03;1;3;3;3;3;3;3;3;3;170150356602;17015035660200203;170150356602002031;2512;476,939691062034;202201
1;170150;356602;002;04;1;3;3;2;2;3;3;3;3;170150356602;17015035660200204;170150356602002041;2512;476,939691062034;202201
1;170150;356602;002;05;1;3;3;3;3;3;3;3;3;170150356602;17015035660200205;170150356602002051;2512;476,939691062034;202201
1;170150;356602;002;06;1;2;2;2;2;2;3;3;3;170150356602;17015035660200206;170150356602002061;2512;476,939691062034;202201
1;170150;356602;002;07;1;3;3;3;3;3;3;3;3;170150356602;17015035660200207;170150356602002071;2512;476,939691062034;202201
1;170150;357502;002;01;1;3;3;3;3;3;3;3;3;170150357502;17015035750200201;170150357502002011;2512;409,382148983904;202201
1;170150;357502;002;02;1;2;2;2;2;2;2;3;3;170150357502;17015035750200202;170150357502002021;2512;409,382148983904;202201
1;170150;357502;002;03;1;2;2;2;2;3;3;3;3;170150357502;17015035750200203;170150357502002031;2512;409,382148983904;202201
1;170150;357502;002;04;1;2;2;2;2;3;3;3;3;170150357502;17015035750200204;170150357502002041;2512;409,382148983904;202201
1;170150;357502;002;05;1;3;2;2;2;3;3;3;3;170150357502;17015035750200205;170150357502002051;2512;409,382148983904;202201
1;170150;357502;002;06;1;1;1;2;2;2;2;3;1;170150357502;17015035750200206;170150357502002061;2512;409,382148983904;202201
1;170150;357502;002;07;1;2;2;1;1;3;3;3;3;170150357502;17015035750200207;170150357502002071;2512;409,382148983904;202201
1;170150;357701;001;01;1;2;2;2;2;3;3;3;3;170150357701;17015035770100101;170150357701001011;2512;667,589016927953;202201
1;170150;357701;001;02;1;3;3;2;2;2;2;3;3;170150357701;17015035770100102;170150357701001021;2512;667,589016927953;202201
1;170150;357701;001;04;1;2;3;2;2;3;3;3;3;170150357701;17015035770100104;170150357701001041;2512;667,589016927953;202201
1;170150;357701;001;05;1;2;1;2;2;3;3;3;3;170150357701;17015035770100105;170150357701001051;2512;667,589016927953;202201
1;170150;357701;001;06;1;2;2;2;1;3;3;3;3;170150357701;17015035770100106;170150357701001061;2512;667,589016927953;202201
1;170150;357701;001;07;1;2;2;2;2;3;3;3;3;170150357701;17015035770100107;170150357701001071;2512;667,589016927953;202201
1;170150;357701;001;09;1;2;2;2;2;3;3;3;3;170150357701;17015035770100109;170150357701001091;2512;667,589016927953;202201
1;170150;358201;029;01;1;3;3;2;1;3;3;3;3;170150358201;17015035820102901;170150358201029011;2511;464,515302313809;202201
1;170150;358201;029;02;1;3;3;1;1;3;3;3;3;170150358201;17015035820102902;170150358201029021;2511;464,515302313809;202201
1;170150;358201;029;03;1;2;3;3;2;3;3;3;3;170150358201;17015035820102903;170150358201029031;2511;464,515302313809;202201
1;170150;358201;029;04;1;3;3;1;1;3;3;3;3;170150358201;17015035820102904;170150358201029041;2511;464,515302313809;202201
1;170150;358201;029;05;1;2;2;1;1;2;2;2;2;170150358201;17015035820102905;170150358201029051;2511;464,515302313809;202201
1;170150;358201;029;06;1;3;3;2;2;3;3;3;3;170150358201;17015035820102906;170150358201029061;2511;464,515302313809;202201
1;170150;358201;029;07;1;3;3;2;2;3;3;3;3;170150358201;17015035820102907;170150358201029071;2511;464,515302313809;202201
1;170150;359101;029;01;1;1;1;2;2;3;3;2;3;170150359101;17015035910102901;170150359101029011;2512;548,749510542599;202201
1;170150;359101;029;02;1;2;2;3;2;2;3;3;3;170150359101;17015035910102902;170150359101029021;2512;548,749510542599;202201
1;170150;359101;029;03;1;2;3;2;2;3;3;3;3;170150359101;17015035910102903;170150359101029031;2512;548,749510542599;202201
1;170150;359101;029;04;1;2;2;2;2;3;3;3;3;170150359101;17015035910102904;170150359101029041;2512;548,749510542599;202201
1;170150;359101;029;05;1;2;2;2;2;3;3;3;3;170150359101;17015035910102905;170150359101029051;2512;548,749510542599;202201
1;170150;359101;029;06;1;2;3;2;2;3;3;3;3;170150359101;17015035910102906;170150359101029061;2512;548,749510542599;202201
1;170150;359101;029;07;1;2;2;2;2;3;3;2;3;170150359101;17015035910102907;170150359101029071;2512;548,749510542599;202201
1;170150;363001;002;01;1;2;2;2;2;3;3;3;3;170150363001;17015036300100201;170150363001002011;2513;290,57984339033;202201
1;170150;363001;002;02;1;3;3;1;2;3;3;3;3;170150363001;17015036300100202;170150363001002021;2513;290,57984339033;202201
1;170150;363001;002;03;1;2;2;1;1;3;3;3;3;170150363001;17015036300100203;170150363001002031;2513;290,57984339033;202201
1;170150;363001;002;04;1;3;3;3;3;3;3;3;3;170150363001;17015036300100204;170150363001002041;2513;290,57984339033;202201
1;170150;363001;002;05;1;2;2;2;2;2;2;2;2;170150363001;17015036300100205;170150363001002051;2513;290,57984339033;202201
1;170150;363001;002;06;1;2;3;2;2;3;3;3;3;170150363001;17015036300100206;170150363001002061;2513;290,57984339033;202201
1;170150;363001;002;07;1;2;2;2;2;2;2;2;2;170150363001;17015036300100207;170150363001002071;2513;290,57984339033;202201
1;170150;364201;029;01;1;2;2;2;2;3;3;3;3;170150364201;17015036420102901;170150364201029011;2512;460,337635930749;202201
1;170150;364201;029;02;1;1;1;1;1;2;2;3;3;170150364201;17015036420102902;170150364201029021;2512;460,337635930749;202201
1;170150;364201;029;03;1;3;3;2;2;2;2;3;3;170150364201;17015036420102903;170150364201029031;2512;460,337635930749;202201
1;170150;364201;029;05;1;2;2;2;1;2;2;3;3;170150364201;17015036420102905;170150364201029051;2512;460,337635930749;202201
1;170150;364201;029;07;1;2;2;2;2;2;3;3;3;170150364201;17015036420102907;170150364201029071;2512;460,337635930749;202201
1;170150;364201;029;08;1;2;2;1;1;3;3;3;3;170150364201;17015036420102908;170150364201029081;2512;460,337635930749;202201
1;170150;364201;029;09;1;2;2;2;1;2;2;3;3;170150364201;17015036420102909;170150364201029091;2512;460,337635930749;202201
1;170150;366402;025;01;1;2;2;2;2;2;2;2;2;170150366402;17015036640202501;170150366402025011;2513;502,267122385789;202201
1;170150;366402;025;02;1;2;2;3;2;3;3;3;3;170150366402;17015036640202502;170150366402025021;2513;502,267122385789;202201
1;170150;366402;025;03;1;2;2;1;2;3;3;3;3;170150366402;17015036640202503;170150366402025031;2513;502,267122385789;202201
1;170150;366402;025;04;1;3;3;1;1;3;3;3;3;170150366402;17015036640202504;170150366402025041;2513;502,267122385789;202201
1;170150;366402;025;05;1;2;2;2;2;2;2;2;2;170150366402;17015036640202505;170150366402025051;2513;502,267122385789;202201
1;170150;366402;025;06;1;3;2;1;1;3;3;3;3;170150366402;17015036640202506;170150366402025061;2513;502,267122385789;202201
1;170150;366402;025;07;1;2;2;2;2;2;2;2;2;170150366402;17015036640202507;170150366402025071;2513;502,267122385789;202201
1;170150;366601;025;01;1;3;3;3;3;3;3;3;3;170150366601;17015036660102501;170150366601025011;2512;667,476297618047;202201
1;170150;366601;025;02;1;3;3;3;3;3;3;3;3;170150366601;17015036660102502;170150366601025021;2512;667,476297618047;202201
1;170150;366601;025;04;1;3;3;3;1;3;3;3;3;170150366601;17015036660102504;170150366601025041;2512;667,476297618047;202201
1;170150;366601;025;05;1;1;2;3;2;3;3;3;3;170150366601;17015036660102505;170150366601025051;2512;667,476297618047;202201
1;170150;366601;025;06;1;2;1;1;2;2;3;2;3;170150366601;17015036660102506;170150366601025061;2512;667,476297618047;202201
1;170150;366601;025;07;1;1;1;2;1;3;3;3;3;170150366601;17015036660102507;170150366601025071;2512;667,476297618047;202201
1;170150;366601;025;08;1;3;3;3;3;3;3;3;3;170150366601;17015036660102508;170150366601025081;2512;667,476297618047;202201
1;170150;372501;002;01;1;2;2;2;2;2;2;3;3;170150372501;17015037250100201;170150372501002011;2513;813,295396478731;202201
1;170150;372501;002;03;1;2;3;2;2;2;2;3;3;170150372501;17015037250100203;170150372501002031;2513;813,295396478731;202201
1;170150;372501;002;04;1;2;2;2;2;2;2;3;3;170150372501;17015037250100204;170150372501002041;2513;813,295396478731;202201
1;170150;372501;002;05;1;3;3;2;2;3;3;3;3;170150372501;17015037250100205;170150372501002051;2513;813,295396478731;202201
1;170150;372501;002;06;1;2;3;2;2;3;3;3;3;170150372501;17015037250100206;170150372501002061;2513;813,295396478731;202201
1;170150;372501;002;07;1;2;2;2;2;3;3;3;3;170150372501;17015037250100207;170150372501002071;2513;813,295396478731;202201
1;170150;372501;002;08;1;2;2;2;2;2;2;2;2;170150372501;17015037250100208;170150372501002081;2513;813,295396478731;202201
1;170150;374904;001;01;1;2;2;2;1;2;3;3;3;170150374904;17015037490400101;170150374904001011;2512;381,551298867791;202201
1;170150;374904;001;02;1;2;2;1;2;3;3;3;3;170150374904;17015037490400102;170150374904001021;2512;381,551298867791;202201
1;170150;374904;001;03;1;3;3;1;1;3;3;3;3;170150374904;17015037490400103;170150374904001031;2512;381,551298867791;202201
1;170150;374904;001;05;1;2;2;2;2;3;3;3;3;170150374904;17015037490400105;170150374904001051;2512;381,551298867791;202201
1;170150;374904;001;06;1;3;3;3;3;3;3;3;3;170150374904;17015037490400106;170150374904001061;2512;381,551298867791;202201
1;170150;374904;001;07;1;1;2;2;1;3;1;3;3;170150374904;17015037490400107;170150374904001071;2512;381,551298867791;202201
1;170150;374904;001;08;1;3;3;1;2;3;3;3;3;170150374904;17015037490400108;170150374904001081;2512;381,551298867791;202201
1;170150;379602;002;01;1;3;3;3;3;3;3;3;3;170150379602;17015037960200201;170150379602002011;2513;1238,19858483784;202201
1;170150;379602;002;02;1;2;2;2;2;2;2;2;2;170150379602;17015037960200202;170150379602002021;2513;1238,19858483784;202201
1;170150;379602;002;03;1;3;3;3;3;3;3;3;3;170150379602;17015037960200203;170150379602002031;2513;1238,19858483784;202201
1;170150;379602;002;04;1;2;2;2;2;1;1;3;3;170150379602;17015037960200204;170150379602002041;2513;1238,19858483784;202201
1;170150;379602;002;05;1;2;2;2;2;2;2;3;3;170150379602;17015037960200205;170150379602002051;2513;1238,19858483784;202201
1;170150;379602;002;06;1;2;2;2;2;2;2;2;2;170150379602;17015037960200206;170150379602002061;2513;1238,19858483784;202201
1;170150;379602;002;07;1;2;2;2;2;2;2;2;2;170150379602;17015037960200207;170150379602002071;2513;1238,19858483784;202201
1;170150;381403;025;01;1;2;2;1;1;3;3;3;3;170150381403;17015038140302501;170150381403025011;2513;372,390168564711;202201
1;170150;381403;025;02;1;3;2;1;1;3;3;2;2;170150381403;17015038140302502;170150381403025021;2513;372,390168564711;202201
1;170150;381403;025;03;1;2;2;1;1;3;3;3;3;170150381403;17015038140302503;170150381403025031;2513;372,390168564711;202201
1;170150;381403;025;04;1;3;3;3;3;3;3;3;3;170150381403;17015038140302504;170150381403025041;2513;372,390168564711;202201
1;170150;381403;025;05;1;2;2;1;2;2;2;3;3;170150381403;17015038140302505;170150381403025051;2513;372,390168564711;202201
1;170150;381403;025;06;1;2;2;1;2;3;3;3;3;170150381403;17015038140302506;170150381403025061;2513;372,390168564711;202201
1;170150;381403;025;07;1;2;2;3;2;3;3;3;3;170150381403;17015038140302507;170150381403025071;2513;372,390168564711;202201
1;170150;387601;001;01;1;2;1;2;2;1;1;2;1;170150387601;17015038760100101;170150387601001011;2513;680,633814468891;202201
1;170150;387601;001;02;1;2;2;2;2;2;2;2;2;170150387601;17015038760100102;170150387601001021;2513;680,633814468891;202201
1;170150;387601;001;03;1;2;2;2;2;2;2;2;2;170150387601;17015038760100103;170150387601001031;2513;680,633814468891;202201
1;170150;387601;001;04;1;3;3;3;3;3;3;3;3;170150387601;17015038760100104;170150387601001041;2513;680,633814468891;202201
1;170150;387601;001;05;1;3;3;2;2;3;3;3;3;170150387601;17015038760100105;170150387601001051;2513;680,633814468891;202201
1;170150;387601;001;06;1;1;2;3;2;1;1;3;3;170150387601;17015038760100106;170150387601001061;2513;680,633814468891;202201
1;170150;387601;001;07;1;2;3;3;3;3;3;3;2;170150387601;17015038760100107;170150387601001071;2513;680,633814468891;202201
1;170150;388801;029;01;1;2;2;2;2;2;2;3;3;170150388801;17015038880102901;170150388801029011;2512;1107,97711653986;202201
1;170150;388801;029;02;1;1;1;2;1;2;2;2;2;170150388801;17015038880102902;170150388801029021;2512;1107,97711653986;202201
1;170150;388801;029;03;1;2;2;2;2;3;3;3;3;170150388801;17015038880102903;170150388801029031;2512;1107,97711653986;202201
1;170150;388801;029;04;1;2;2;2;2;2;2;3;3;170150388801;17015038880102904;170150388801029041;2512;1107,97711653986;202201
1;170150;388801;029;05;1;3;2;2;2;3;3;3;3;170150388801;17015038880102905;170150388801029051;2512;1107,97711653986;202201
1;170150;388801;029;07;1;2;1;2;2;3;1;3;2;170150388801;17015038880102907;170150388801029071;2512;1107,97711653986;202201
1;170150;388801;029;09;1;1;1;1;1;3;3;3;3;170150388801;17015038880102909;170150388801029091;2512;1107,97711653986;202201
1;170150;392101;002;01;1;2;2;2;2;2;2;2;2;170150392101;17015039210100201;170150392101002011;2512;488,25643271636;202201
1;170150;392101;002;02;1;2;2;2;2;3;3;3;3;170150392101;17015039210100202;170150392101002021;2512;488,25643271636;202201
1;170150;392101;002;03;1;2;2;2;2;3;3;3;3;170150392101;17015039210100203;170150392101002031;2512;488,25643271636;202201
1;170150;392101;002;04;1;3;3;3;3;3;3;3;3;170150392101;17015039210100204;170150392101002041;2512;488,25643271636;202201
1;170150;392101;002;05;1;2;2;2;2;2;2;2;2;170150392101;17015039210100205;170150392101002051;2512;488,25643271636;202201
1;170150;392101;002;06;1;2;2;2;2;3;3;3;3;170150392101;17015039210100206;170150392101002061;2512;488,25643271636;202201
1;170150;392101;002;07;1;3;3;3;3;3;3;3;3;170150392101;17015039210100207;170150392101002071;2512;488,25643271636;202201
1;170150;394502;025;01;1;2;2;2;2;2;2;3;3;170150394502;17015039450202501;170150394502025011;2512;502,30118671359;202201
1;170150;394502;025;02;1;2;2;2;2;3;2;2;2;170150394502;17015039450202502;170150394502025021;2512;502,30118671359;202201
1;170150;394502;025;03;1;2;2;3;3;3;3;3;3;170150394502;17015039450202503;170150394502025031;2512;502,30118671359;202201
1;170150;394502;025;04;1;3;2;1;1;3;3;3;3;170150394502;17015039450202504;170150394502025041;2512;502,30118671359;202201
1;170150;394502;025;05;1;2;2;1;1;2;2;3;3;170150394502;17015039450202505;170150394502025051;2512;502,30118671359;202201
1;170150;394502;025;06;1;3;3;3;3;3;3;3;3;170150394502;17015039450202506;170150394502025061;2512;502,30118671359;202201
1;170150;394502;025;07;1;1;2;2;2;2;2;3;3;170150394502;17015039450202507;170150394502025071;2512;502,30118671359;202201
1;170150;394903;029;01;1;2;2;2;2;3;3;3;3;170150394903;17015039490302901;170150394903029011;2512;545,444902974669;202201
1;170150;394903;029;02;1;3;3;1;1;3;3;3;3;170150394903;17015039490302902;170150394903029021;2512;545,444902974669;202201
1;170150;394903;029;03;1;2;2;2;2;3;3;3;3;170150394903;17015039490302903;170150394903029031;2512;545,444902974669;202201
1;170150;394903;029;04;1;1;1;2;2;3;3;3;3;170150394903;17015039490302904;170150394903029041;2512;545,444902974669;202201
1;170150;394903;029;05;1;2;2;1;1;2;2;3;3;170150394903;17015039490302905;170150394903029051;2512;545,444902974669;202201
1;170150;394903;029;06;1;3;3;1;1;3;3;3;3;170150394903;17015039490302906;170150394903029061;2512;545,444902974669;202201
1;170150;394903;029;08;1;2;3;2;2;3;3;3;3;170150394903;17015039490302908;170150394903029081;2512;545,444902974669;202201
1;170150;398501;002;01;1;3;1;2;2;3;3;2;3;170150398501;17015039850100201;170150398501002011;2513;1067,29669217976;202201
1;170150;398501;002;02;1;3;3;3;3;3;3;3;3;170150398501;17015039850100202;170150398501002021;2513;1067,29669217976;202201
1;170150;398501;002;03;1;3;3;3;3;3;3;3;3;170150398501;17015039850100203;170150398501002031;2513;1067,29669217976;202201
1;170150;398501;002;04;1;2;3;1;1;3;3;3;3;170150398501;17015039850100204;170150398501002041;2513;1067,29669217976;202201
1;170150;398501;002;05;1;2;2;2;2;2;2;3;3;170150398501;17015039850100205;170150398501002051;2513;1067,29669217976;202201
1;170150;398501;002;06;1;3;3;2;2;3;3;3;3;170150398501;17015039850100206;170150398501002061;2513;1067,29669217976;202201
1;170150;398501;002;07;1;2;2;1;1;2;2;3;3;170150398501;17015039850100207;170150398501002071;2513;1067,29669217976;202201
2;170150;902201;001;01;1;2;3;2;2;2;3;2;2;170150902201;17015090220100101;170150902201001011;1723;371,263702156732;202201
2;170150;902201;001;02;1;2;2;3;2;2;2;2;2;170150902201;17015090220100102;170150902201001021;1723;371,263702156732;202201
2;170150;902201;001;03;1;2;2;3;2;2;2;2;3;170150902201;17015090220100103;170150902201001031;1723;371,263702156732;202201
2;170150;902201;001;04;1;3;2;2;2;2;2;3;3;170150902201;17015090220100104;170150902201001041;1723;371,263702156732;202201
2;170150;902201;001;07;1;1;2;2;3;2;2;2;2;170150902201;17015090220100107;170150902201001071;1723;371,263702156732;202201
2;170150;902201;001;08;1;3;2;3;2;2;2;2;3;170150902201;17015090220100108;170150902201001081;1723;371,263702156732;202201
2;170150;902201;001;10;1;1;2;1;2;2;2;2;2;170150902201;17015090220100110;170150902201001101;1723;371,263702156732;202201
2;170150;902701;001;01;1;3;2;3;2;2;2;2;3;170150902701;17015090270100101;170150902701001011;1722;598,575851201216;202201
2;170150;902701;001;02;1;2;3;2;3;2;2;2;2;170150902701;17015090270100102;170150902701001021;1722;598,575851201216;202201
2;170150;902701;001;03;1;2;2;2;2;2;2;2;3;170150902701;17015090270100103;170150902701001031;1722;598,575851201216;202201
2;170150;902701;001;04;1;3;1;3;3;3;3;3;3;170150902701;17015090270100104;170150902701001041;1722;598,575851201216;202201
2;170150;902701;001;05;1;3;3;2;3;2;3;3;3;170150902701;17015090270100105;170150902701001051;1722;598,575851201216;202201
2;170150;902701;001;06;1;2;2;2;2;2;2;2;2;170150902701;17015090270100106;170150902701001061;1722;598,575851201216;202201
2;170150;902701;001;07;1;2;2;2;2;2;2;2;2;170150902701;17015090270100107;170150902701001071;1722;598,575851201216;202201
1;170155;016106;029;04;1;2;2;2;2;3;3;2;2;170155016106;17015501610602904;170155016106029041;1713;813,200584253349;202201
1;170155;016106;029;07;1;3;3;1;1;2;3;3;3;170155016106;17015501610602907;170155016106029071;1713;813,200584253349;202201
1;170155;016106;029;09;1;1;2;1;2;2;1;2;2;170155016106;17015501610602909;170155016106029091;1713;813,200584253349;202201
1;170155;016106;029;10;1;2;2;3;3;2;2;2;2;170155016106;17015501610602910;170155016106029101;1713;813,200584253349;202201
1;170155;017603;025;01;1;2;2;1;3;3;3;3;3;170155017603;17015501760302501;170155017603025011;1713;1567,73578320767;202201
1;170155;017603;025;02;1;2;2;2;2;3;2;3;2;170155017603;17015501760302502;170155017603025021;1713;1567,73578320767;202201
1;170155;017603;025;03;1;2;2;2;2;2;2;2;2;170155017603;17015501760302503;170155017603025031;1713;1567,73578320767;202201
1;170155;017603;025;04;1;2;1;2;2;1;1;3;1;170155017603;17015501760302504;170155017603025041;1713;1567,73578320767;202201
1;170155;017603;025;05;1;2;2;2;1;3;3;3;3;170155017603;17015501760302505;170155017603025051;1713;1567,73578320767;202201
1;170155;017603;025;06;1;2;2;2;1;3;3;3;1;170155017603;17015501760302506;170155017603025061;1713;1567,73578320767;202201
1;170155;017603;025;07;1;2;2;3;3;2;3;3;1;170155017603;17015501760302507;170155017603025071;1713;1567,73578320767;202201
1;170155;020803;029;01;1;3;3;1;1;3;3;3;3;170155020803;17015502080302901;170155020803029011;1713;1182,76939066253;202201
1;170155;020803;029;03;1;2;2;1;1;3;2;2;2;170155020803;17015502080302903;170155020803029031;1713;1182,76939066253;202201
1;170155;020803;029;04;1;2;2;1;2;3;3;3;3;170155020803;17015502080302904;170155020803029041;1713;1182,76939066253;202201
1;170155;020803;029;05;1;3;1;3;2;2;1;3;1;170155020803;17015502080302905;170155020803029051;1713;1182,76939066253;202201
1;170155;020803;029;06;1;3;3;1;2;3;3;3;3;170155020803;17015502080302906;170155020803029061;1713;1182,76939066253;202201
1;170155;020803;029;07;1;3;3;1;2;3;3;3;3;170155020803;17015502080302907;170155020803029071;1713;1182,76939066253;202201
1;170155;020803;029;08;1;2;2;2;2;2;1;3;3;170155020803;17015502080302908;170155020803029081;1713;1182,76939066253;202201
1;170155;021004;001;01;1;3;3;1;1;2;3;3;3;170155021004;17015502100400101;170155021004001011;1713;511,218791386661;202201
1;170155;021004;001;02;1;2;2;2;2;2;3;3;3;170155021004;17015502100400102;170155021004001021;1713;511,218791386661;202201
1;170155;021004;001;03;1;2;2;2;2;2;3;3;3;170155021004;17015502100400103;170155021004001031;1713;511,218791386661;202201
1;170155;021004;001;04;1;2;3;2;2;3;3;3;3;170155021004;17015502100400104;170155021004001041;1713;511,218791386661;202201
1;170155;021004;001;05;1;3;3;1;2;3;3;3;3;170155021004;17015502100400105;170155021004001051;1713;511,218791386661;202201
1;170155;021004;001;07;1;2;2;2;2;3;2;3;2;170155021004;17015502100400107;170155021004001071;1713;511,218791386661;202201
1;170155;021004;001;09;1;2;3;1;2;2;2;3;3;170155021004;17015502100400109;170155021004001091;1713;511,218791386661;202201
1;170155;030304;002;01;1;2;2;2;2;2;2;2;2;170155030304;17015503030400201;170155030304002011;1713;1522,82431765014;202201
1;170155;030304;002;02;1;2;2;1;2;2;2;3;3;170155030304;17015503030400202;170155030304002021;1713;1522,82431765014;202201
1;170155;030304;002;03;1;2;2;2;2;3;3;2;3;170155030304;17015503030400203;170155030304002031;1713;1522,82431765014;202201
1;170155;030304;002;04;1;1;2;2;2;2;2;2;2;170155030304;17015503030400204;170155030304002041;1713;1522,82431765014;202201
1;170155;030304;002;05;1;2;2;2;2;2;2;2;2;170155030304;17015503030400205;170155030304002051;1713;1522,82431765014;202201
1;170155;030304;002;06;1;2;3;1;2;2;3;3;3;170155030304;17015503030400206;170155030304002061;1713;1522,82431765014;202201
1;170155;030304;002;07;1;2;2;2;1;3;3;3;3;170155030304;17015503030400207;170155030304002071;1713;1522,82431765014;202201
1;170155;034801;029;01;1;2;2;2;2;3;3;3;3;170155034801;17015503480102901;170155034801029011;1712;909,87801997827;202201
1;170155;034801;029;03;1;2;2;2;2;2;2;2;2;170155034801;17015503480102903;170155034801029031;1712;909,87801997827;202201
1;170155;034801;029;07;1;1;2;2;2;3;3;3;3;170155034801;17015503480102907;170155034801029071;1712;909,87801997827;202201
1;170155;034801;029;08;1;2;2;1;1;3;3;3;3;170155034801;17015503480102908;170155034801029081;1712;909,87801997827;202201
1;170155;034801;029;09;1;2;2;3;2;3;3;3;3;170155034801;17015503480102909;170155034801029091;1712;909,87801997827;202201
1;170155;034801;029;10;1;3;3;1;2;3;3;3;3;170155034801;17015503480102910;170155034801029101;1712;909,87801997827;202201
1;170155;038602;025;01;1;2;2;2;2;2;2;2;2;170155038602;17015503860202501;170155038602025011;1712;495,632944219472;202201
1;170155;038602;025;02;1;2;3;1;3;2;2;3;3;170155038602;17015503860202502;170155038602025021;1712;495,632944219472;202201
1;170155;038602;025;04;1;2;2;2;2;1;1;3;1;170155038602;17015503860202504;170155038602025041;1712;495,632944219472;202201
1;170155;038602;025;05;1;2;2;2;2;2;2;3;1;170155038602;17015503860202505;170155038602025051;1712;495,632944219472;202201
1;170155;038602;025;06;1;2;1;2;2;3;3;3;3;170155038602;17015503860202506;170155038602025061;1712;495,632944219472;202201
1;170155;038602;025;07;1;2;2;2;2;3;2;1;3;170155038602;17015503860202507;170155038602025071;1712;495,632944219472;202201
1;170155;038602;025;08;1;3;3;1;1;3;3;3;3;170155038602;17015503860202508;170155038602025081;1712;495,632944219472;202201
1;170155;040001;001;01;1;2;3;2;2;2;2;3;3;170155040001;17015504000100101;170155040001001011;1713;1098,64168381853;202201
1;170155;040001;001;02;1;2;3;1;2;2;1;3;1;170155040001;17015504000100102;170155040001001021;1713;1098,64168381853;202201
1;170155;040001;001;03;1;2;3;2;2;2;2;3;3;170155040001;17015504000100103;170155040001001031;1713;1098,64168381853;202201
1;170155;040001;001;04;1;2;2;1;2;2;1;2;1;170155040001;17015504000100104;170155040001001041;1713;1098,64168381853;202201
1;170155;040001;001;05;1;2;1;2;2;3;3;3;3;170155040001;17015504000100105;170155040001001051;1713;1098,64168381853;202201
1;170155;040001;001;06;1;1;1;2;1;2;1;1;1;170155040001;17015504000100106;170155040001001061;1713;1098,64168381853;202201
1;170155;040001;001;07;1;2;2;2;1;3;3;3;2;170155040001;17015504000100107;170155040001001071;1713;1098,64168381853;202201
1;170155;041201;002;01;1;2;2;2;2;3;3;3;3;170155041201;17015504120100201;170155041201002011;1711;686,742028700201;202201
1;170155;041201;002;02;1;1;1;1;1;3;3;3;3;170155041201;17015504120100202;170155041201002021;1711;686,742028700201;202201
1;170155;041201;002;03;1;2;2;2;2;3;3;3;3;170155041201;17015504120100203;170155041201002031;1711;686,742028700201;202201
1;170155;041201;002;04;1;3;3;2;2;2;2;3;3;170155041201;17015504120100204;170155041201002041;1711;686,742028700201;202201
1;170155;041201;002;05;1;2;2;2;2;2;2;2;2;170155041201;17015504120100205;170155041201002051;1711;686,742028700201;202201
1;170155;041201;002;05;2;2;2;2;2;2;2;2;2;170155041201;17015504120100205;170155041201002052;1711;686,742028700201;202201
