CIUDAD,NOMBRE,coddom,DOMINIO,ZONA,SECTOR,VIVIENDA,HOGAR,RV00,RV32,RV33,RV34,RV35,RV37,RV38,RV39,RV310,fexph,fexpp
200350,PUERTO AYORA,2003,SANTA CRUZ,3,1,6,1,1,1,8,2,2,200350,5, ,1,13.05044845,39.15134535
200350,PUERTO AYORA,2003,SANTA CRUZ,3,1,22,1,1,4,5,1,2,200350,5, ,1,13.05044845,13.05044845
200350,PUERTO AYORA,2003,SANTA CRUZ,3,3,6,1,1,1,6,1,1,200350,5, ,1,12.50667976,25.01335952
200350,PUERTO AYORA,2003,SANTA CRUZ,3,3,21,1,1,1,7,2,1,200350,5, , ,12.50667976,12.50667976
200350,PUERTO AYORA,2003,SANTA CRUZ,3,3,21,1,2,1,7,2,1,200350,5, ,1,12.50667976,12.50667976
200350,PUERTO AYORA,2003,SANTA CRUZ,3,3,23,1,1,1,11,2,2,200350,5, ,1,12.50667976,12.50667976
200350,PUERTO AYORA,2003,SANTA CRUZ,3,3,24,1,1,2,7,2,2,200350,5, ,1,12.50667976,12.50667976
210150,NUEVA LOJA,2101,LAGO AGRIO,1,8,2,1,1,2,10,2,2,210150,4,2,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,1,8,5,1,1,1,6,2,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,1,8,20,1,1,1,12,2,1,210150,5, ,1,15.66330143,46.98990429
210150,NUEVA LOJA,2101,LAGO AGRIO,2,2,1,1,1,1,8,1,1,210150,5, ,1,20.88440191,20.88440191
210150,NUEVA LOJA,2101,LAGO AGRIO,2,2,11,1,1,1,8,2,2,210150,5, ,1,20.88440191,20.88440191
210150,NUEVA LOJA,2101,LAGO AGRIO,2,5,16,1,1,1,12,2,2,210150,1,2,1,16.34431454,65.37725816
210150,NUEVA LOJA,2101,LAGO AGRIO,2,5,17,1,1,1,4,2,1,210150,5, , ,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,2,5,17,1,2,1,4,2,1,210150,5, , ,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,2,5,17,1,3,1,5,2,1,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,4,1,1,3,5,2,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,8,1,1,1,7,1,1,210150,5, ,1,15.66330143,62.65320572
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,10,1,1,2,8,2,2,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,16,1,1,1,1,1,1,210150,5, , ,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,16,1,2,1,2,1,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,18,1,1,1,11,2,1,210150,5, ,1,15.66330143,15.66330143
210150,NUEVA LOJA,2101,LAGO AGRIO,2,8,23,1,1,1,6,1,1,210150,1,1,1,15.66330143,62.65320572
210150,NUEVA LOJA,2101,LAGO AGRIO,3,2,19,1,1,2,2,2,2,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,3,2,22,1,1,1,8,2,1,210150,4,1,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,4,3,9,1,1,1,5,2,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,4,5,8,1,1,1,9,2,1,210150,3,2,1,17.08723793,34.17447586
210150,NUEVA LOJA,2101,LAGO AGRIO,4,5,15,1,1,1,11,1,2,210150,5, ,1,17.08723793,85.43618965
210150,NUEVA LOJA,2101,LAGO AGRIO,5,1,2,1,1,1,4,2,1,210150,5, ,1,15.66330143,46.98990429
210150,NUEVA LOJA,2101,LAGO AGRIO,5,1,10,1,1,1,2,2,1,210150,1,1,1,15.66330143,15.66330143
210150,NUEVA LOJA,2101,LAGO AGRIO,6,6,19,1,1,1,6,2,1,210150,5, ,1,15.66330143,46.98990429
210150,NUEVA LOJA,2101,LAGO AGRIO,7,1,3,1,1,1,8,1,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,7,7,2,1,1,1,2,1,1,210150,5, , ,19.78522286,79.14089144
210150,NUEVA LOJA,2101,LAGO AGRIO,7,7,2,1,2,1,3,1,1,210150,5, , ,19.78522286,79.14089144
210150,NUEVA LOJA,2101,LAGO AGRIO,7,7,2,1,3,1,4,1,1,210150,5, ,1,19.78522286,79.14089144
210150,NUEVA LOJA,2101,LAGO AGRIO,7,9,18,1,1,4,5,2,1,210150,5, ,1,19.78522286,39.57044572
210150,NUEVA LOJA,2101,LAGO AGRIO,7,12,4,1,1,1,1,1,1,210150,5, ,1,19.78522286,39.57044572
210150,NUEVA LOJA,2101,LAGO AGRIO,7,12,8,1,1,4,3,1,2,210150,5, ,1,19.78522286,19.78522286
210150,NUEVA LOJA,2101,LAGO AGRIO,8,3,5,1,1,1,9,1,1,210150,2,1,1,18.79596172,37.59192344
210150,NUEVA LOJA,2101,LAGO AGRIO,8,9,9,1,1,1,8,1,2,210150,5, ,1,18.79596172,37.59192344
210150,NUEVA LOJA,2101,LAGO AGRIO,9,2,16,1,1,4,4,2,1,210150,1,2,1,18.79596172,18.79596172
210150,NUEVA LOJA,2101,LAGO AGRIO,9,7,4,1,1,1,7,2,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,9,7,11,1,1,1,7,2,2,210150,5, ,1,15.66330143,46.98990429
210150,NUEVA LOJA,2101,LAGO AGRIO,11,8,20,1,1,1,8,2,2,210150,5, ,1,15.66330143,15.66330143
210150,NUEVA LOJA,2101,LAGO AGRIO,11,8,24,1,1,1,11,2,2,210150,5, ,1,15.66330143,15.66330143
210150,NUEVA LOJA,2101,LAGO AGRIO,12,2,22,1,1,2,8,2,2,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,13,1,16,1,1,1,2,2,1,210150,1,1,1,17.08723793,34.17447586
210150,NUEVA LOJA,2101,LAGO AGRIO,13,5,16,1,1,1,1,2,1,210150,5, ,1,23.49495215,70.48485645
210150,NUEVA LOJA,2101,LAGO AGRIO,13,7,3,1,1,4,7,2,2,230150,2,1,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,13,7,7,1,1,1,4,2,1,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,14,6,1,1,1,1,2,2,1,210150,5, ,1,15.66330143,31.32660286
210150,NUEVA LOJA,2101,LAGO AGRIO,14,6,21,1,1,1,4,2,1,210150,5, ,1,15.66330143,15.66330143
210150,NUEVA LOJA,2101,LAGO AGRIO,15,4,1,1,1,1,11,2,1,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,15,4,14,1,1,3,11,2,2,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,15,4,20,1,1,3,8,2,2,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,15,4,23,1,1,1,2,2,2,210150,5, ,1,16.34431454,32.68862908
210150,NUEVA LOJA,2101,LAGO AGRIO,15,8,6,1,1,3,9,2,2,210150,5, ,1,15.66330143,31.32660286
210156,PACAYACU,2101,LAGO AGRIO,1,8,24,1,1,1,6,2,1,210156,5, ,1,15.66330143,31.32660286
210450,SHUSHUFINDI,2104,SHUSHUFINDI,1,3,5,1,1,1,9,2,2,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,1,3,15,1,1,1,7,1,1,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,1,3,19,1,1,1,3,1,2,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,1,6,7,1,1,1,4,2,1,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,1,8,7,1,1,3,8,2,2,210450,5, ,1,9.807529968,9.807529968
210450,SHUSHUFINDI,2104,SHUSHUFINDI,1,8,10,1,1,3,4,2,2,210450,2,2,1,9.807529968,9.807529968
210450,SHUSHUFINDI,2104,SHUSHUFINDI,2,2,23,1,1,1,3,2,1,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,3,7,1,1,1,1,6,2,2,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,4,5,5,1,1,1,3,1,1,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,5,2,18,1,1,1,3,2,1,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,5,6,6,1,1,1,8,1,2,210450,5, ,1,10.23394431,20.46788862
210450,SHUSHUFINDI,2104,SHUSHUFINDI,5,6,23,1,1,1,10,2,1,220450,5, ,1,10.23394431,51.16972155
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,1,2,1,1,1,7,2,2,210450,2,2,1,10.23394431,20.46788862
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,1,3,1,1,1,8,2,2,210450,5, ,1,10.23394431,20.46788862
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,1,4,1,1,1,3,2,2,210450,5, ,1,10.23394431,20.46788862
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,1,17,1,1,2,11,1,2,210450,5, ,1,10.23394431,20.46788862
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,1,23,1,1,1,7,1,2,210450,5, ,1,10.23394431,10.23394431
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,1,24,1,1,1,8,1,1,210450,5, ,1,10.23394431,30.70183293
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,4,2,1,1,1,8,2,1,210450,5, ,1,9.807529968,19.615059936
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,6,2,1,1,1,6,2,2,210450,5, ,1,10.6991236,32.0973708
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,6,6,1,1,1,4,2,1,210450,5, ,1,10.6991236,21.3982472
210450,SHUSHUFINDI,2104,SHUSHUFINDI,6,8,2,1,1,1,9,2,2,210450,5, ,1,9.807529968,19.615059936
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,2,16,1,1,1,2,1,1,220150,5, ,1,13.31915708,26.63831416
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,2,17,1,1,1,11,1,1,220150,5, ,1,13.31915708,26.63831416
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,4,3,1,1,1,4,2,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,4,16,1,1,1,7,2,1,220150,3,2,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,4,17,1,1,1,12,2,1,220150,5, , ,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,4,17,1,2,1,2,2,1,220150,5, , ,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,4,17,1,3,1,4,2,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,4,23,1,1,1,3,2,1,220150,5, ,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,6,2,1,1,1,1,2,1,220150,5, ,1,11.00278193,22.00556386
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,6,10,1,1,1,3,1,1,220150,5, ,1,11.00278193,22.00556386
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,8,6,1,1,1,3,2,1,220150,5, ,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,3,8,17,1,1,1,2,1,1,220150,2,1,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,3,10,22,1,1,1,4,1,1,220150,3,2,1,11.50290839,23.00581678
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,3,4,1,1,1,1,2,2,60150,5, ,1,11.50290839,11.50290839
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,3,20,1,1,1,9,2,1,220150,3,2,1,11.50290839,23.00581678
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,5,14,1,1,1,2,2,1,220150,5, ,1,12.65319922,25.30639844
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,5,19,1,1,1,9,2,2,220150,5, ,1,12.65319922,25.30639844
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,5,20,1,1,1,1,2,1,220150,2,1, ,12.65319922,25.30639844
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,5,20,1,2,1,4,1,1,220150,5, ,1,12.65319922,25.30639844
220150,PUERTO FRANCISCO DE ORELLANA,2201,ORELLANA,4,8,3,1,1,1,12,2,1,220150,5, ,1,11.00278193,55.01390965
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,5,4,3,1,1,1,10,1,1,220150,5, , ,12.05066593,60.25332965
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,5,4,3,1,2,1,12,2,1,220150,5, ,1,12.05066593,60.25332965
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,5,6,18,1,1,1,3,2,1,220150,5, ,1,12.05066593,12.05066593
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,5,6,19,1,1,1,11,1,9,230150,4,2,1,12.05066593,48.20266372
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,5,9,21,1,1,1,8,2,1,220150,5, ,1,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,1,3,1,1,1,10,2,1,220150,4,2,1,11.50290839,23.00581678
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,1,6,1,1,1,7,2,2,220150,5, ,1,11.50290839,11.50290839
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,1,14,1,1,1,8,2,2,220150,5, ,1,11.50290839,23.00581678
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,1,23,1,1,1,11,2,2,220150,5, ,1,11.50290839,11.50290839
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,4,12,1,1,4,9,2,2,220150,5, ,1,11.00278193,11.00278193
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,6,5,1,1,3,4,1,2,220150,1,1,1,11.00278193,22.00556386
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,6,9,1,1,1,1,7,2,1,220150,4,1,1,11.00278193,22.00556386
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,2,14,1,1,1,7,2,1,220150,5, ,1,11.00278193,22.00556386
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,4,9,1,1,1,6,2,1,220150,5, ,1,12.05066593,24.10133186
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,4,19,1,1,1,8,2,1,220150,5, ,1,12.05066593,36.15199779
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,8,16,1,1,1,11,1,1,220150,2,1,1,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,8,21,1,1,1,7,2,1,220150,5, ,1,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,8,24,1,1,1,4,2,1,220150,5, , ,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,7,8,24,1,2,1,8,2,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,3,20,1,1,1,12,2,2,220150,5, , ,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,3,20,1,2,1,3,2,2,220150,5, , ,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,3,20,1,3,1,8,2,2,220150,5, ,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,3,23,1,1,1,4,2,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,5,1,1,1,1,6,1,1,220150,5, ,1,11.00278193,11.00278193
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,7,13,1,1,1,7,2,1,220150,5, ,1,11.00278193,33.00834579
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,7,15,1,1,1,5,2,1,220150,5, ,1,11.00278193,55.01390965
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,9,8,1,1,1,5,2,1,220150,1,1,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,9,10,1,1,1,4,2,1,220150,5, ,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,8,9,17,1,1,1,7,1,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,1,9,1,1,3,7,2,2,220150,1,1,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,1,10,1,1,1,5,2,1,220150,3,9,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,2,2,1,1,1,4,2,2,220150,3,1,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,2,8,1,1,1,2,2,1,220150,5, ,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,2,18,1,1,1,3,2,1,220150,5, , ,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,2,18,1,2,1,6,2,1,220150,5, ,1,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,7,1,1,1,1,6,1,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,7,17,1,1,1,3,2,1,220150,2,1,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,7,22,1,1,1,8,1,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,9,10,3,1,1,1,3,1,1,220150,5, ,1,12.65319922,75.91919532
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,2,2,1,1,4,9,2,2,220150,5, ,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,2,6,1,1,1,8,1,1,220150,5, ,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,2,9,1,1,1,4,1,1,220150,4,2,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,2,11,1,1,1,5,2,2,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,4,15,1,1,1,9,2,1,220150,1,1, ,12.05066593,24.10133186
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,4,15,1,2,1,7,2,1,220150,5, ,1,12.05066593,24.10133186
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,7,8,1,1,1,8,2,1,220150,5, ,1,12.65319922,25.30639844
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,10,7,15,1,1,1,9,1,2,220150,5, ,1,12.65319922,25.30639844
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,11,4,9,1,1,1,5,1,1,220150,5, ,1,10.54433269,63.26599614
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,11,4,17,1,1,1,8,2,1,220150,4,1,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,1,12,1,1,2,7,2,2,220150,2,1,1,14.05911025,28.1182205
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,3,6,1,1,1,10,1,1,220150,5, ,1,12.05066593,36.15199779
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,3,9,1,1,2,3,2,1,220150,5, ,1,12.05066593,24.10133186
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,3,15,1,1,2,10,2,1,220150,2,2, ,12.05066593,36.15199779
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,3,15,1,2,2,9,2,1,220150,1,2, ,12.05066593,36.15199779
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,3,15,1,3,2,5,2,1,220150,1,2,1,12.05066593,36.15199779
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,6,7,1,1,1,2,2,2,220150,5, ,1,10.54433269,42.17733076
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,8,11,1,1,1,10,2,2,170250,5, ,1,11.50290839,23.00581678
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,12,8,23,1,1,1,7,1,1,220150,5, ,1,11.50290839,34.50872517
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,3,2,1,1,4,4,2,2,220150,5, ,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,3,7,1,1,1,12,2,1,220150,5, ,1,10.54433269,52.72166345
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,3,9,1,1,3,6,2,1,220150,1,1, ,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,3,9,1,2,3,8,2,1,220150,5, ,1,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,4,12,1,1,1,8,2,1,220150,5, ,1,10.54433269,21.08866538
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,9,1,1,1,1,8,2,2,220150,5, ,1,10.54433269,10.54433269
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,9,14,1,1,1,6,2,1,220150,5, ,1,10.54433269,31.63299807
220150,PUERTO FRANCISCO DE ORELL,2201,ORELLANA,13,9,15,1,1,3,7,2,1,220150,5, ,1,10.54433269,21.08866538
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,1,12,1,1,1,7,2,1,220350,5, ,1,10.28942034,10.28942034
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,1,14,1,1,1,8,2,1,220350,5, , ,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,1,14,1,2,1,8,1,1,220350,5, ,1,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,1,17,1,1,5,3,2,2,121050,5, , ,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,1,17,1,2,5,4,2,2,121050,5, ,1,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,8,12,1,1,1,6,2,1,220350,2,1,1,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,8,14,1,1,1,7,2,1,220350,5, ,1,10.28942034,10.28942034
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,10,17,1,1,3,8,2,1,220350,5, ,1,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,1,10,18,1,1,3,5,2,1,220350,5, ,1,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,2,8,19,1,1,1,6,1,1,220350,5, , ,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,2,8,19,1,2,1,8,1,1,220350,5, ,1,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,3,4,14,1,1,1,8,2,1,220350,5, ,1,10.28942034,30.86826102
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,3,4,22,1,1,3,8,2,1,220350,5, ,1,10.28942034,30.86826102
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,3,8,16,1,1,1,5,1,1,220350,2,1, ,10.28942034,20.57884068
220350,LA JOYA DE LOS SACHAS,2203,LA JOYA DE LOS SACHAS,3,8,16,1,2,1,8,1,1,220350,1,1,1,10.28942034,20.57884068
220450,LORETO,2204,LORETO,1,1,10,1,1,1,3,2,1,220450,4,2,1,8.140110631,24.420331893
220450,LORETO,2204,LORETO,1,1,17,1,1,4,6,2,1,220450,5, ,1,8.140110631,8.140110631
220450,LORETO,2204,LORETO,1,3,4,1,1,1,3,2,1,220450,5, ,1,7.461768078,22.385304234
220450,LORETO,2204,LORETO,1,4,3,1,1,3,8,2,1,220450,5, ,1,7.461768078,7.461768078
220450,LORETO,2204,LORETO,1,4,21,1,1,1,8,2,2,220450,5, ,1,7.461768078,14.923536156
220450,LORETO,2204,LORETO,1,6,4,1,1,1,5,2,2,220450,5, ,1,7.461768078,14.923536156
220450,LORETO,2204,LORETO,1,6,6,1,1,1,8,2,2,220450,5, ,1,7.461768078,14.923536156
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,1,2,7,1,1,1,2,2,2,230150,5, ,1,26.25085376,78.75256128
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,2,1,4,1,1,1,2,1,2,230150,5, ,1,26.25085376,52.50170752
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,2,7,22,1,1,1,5,2,2,230150,5, ,1,26.25085376,78.75256128
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,3,6,8,1,1,1,5,1,1,230150,5, ,1,26.25085376,52.50170752
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,3,6,11,1,1,1,11,2,1,230150,5, ,1,26.25085376,52.50170752
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,3,6,14,1,1,3,8,2,1,230150,5, ,1,26.25085376,26.25085376
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,3,6,16,1,1,1,11,1,2,230150,5, , ,26.25085376,52.50170752
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,3,6,16,1,2,1,12,2,2,230150,5, ,1,26.25085376,52.50170752
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,4,4,4,1,1,1,1,1,1,230150,5, ,1,26.25085376,78.75256128
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,5,1,23,1,1,1,9,2,1,230150,1,2,1,26.25085376,26.25085376
230150,SANTO DOMINGO DE LOS COLO,2301,SANTO DOMINGO DE LOS TSACHILAS,6,1,6,1,1,1,6,2,2,230150,5, ,1,26.25085376,52.50170752
